MatchID,HomeTeamName,AwayTeamName,IsPitch,IsBench,IsStaff,Country,ID,OfficialName,OfficialSurname,ShortName,Role,JerseyNumber,IsGoalkeeper,JerseyName,IsCaptain,TacticX,TacticY,Numorder,IsBooked
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250056875,Daniel,Bachmann,Bachmann,goalkeepers,13,TRUE,Bachmann,FALSE,150,504,1,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,101177,Andreas,Ulmer,Ulmer,defenders,2,FALSE,Ulmer,FALSE,562,153,2,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,1909713,Aleksandar,Dragovic,Dragovic,defenders,3,FALSE,Dragovic,FALSE,345,737,3,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250020234,Martin,Hinteregger,Hinteregger,defenders,4,FALSE,Hinteregger,FALSE,370,317,4,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,1906540,David,Alaba,Alaba,defenders,8,FALSE,Alaba,TRUE,328,455,5,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250024349,Marcel,Sabitzer,Sabitzer,midfielders,9,FALSE,Sabitzer,FALSE,547,289,6,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250089289,Christoph,Baumgartner,Baumgartner,midfielders,19,FALSE,Baumgartner,FALSE,684,402,7,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250003976,Stefan,Lainer,Lainer,defenders,21,FALSE,Lainer,FALSE,501,859,8,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250065408,Xaver,Schlager,X. Schlager,midfielders,23,FALSE,Xaver,FALSE,469,500,9,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250065413,Konrad,Laimer,Laimer,midfielders,24,FALSE,Laimer,FALSE,552,679,10,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,Austria,250116789,Sasa,Kalajdzic,Kalajdzic,forwards,25,FALSE,Kalajdzic,FALSE,690,554,11,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250055899,Alexander,Schlager,A. Schlager,goalkeepers,1,TRUE,Schlager,FALSE,0,0,12,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250021810,Pavao,Pervan,Pervan,goalkeepers,12,TRUE,Pervan,FALSE,0,0,13,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,103354,Stefan,Ilsanker,Ilsanker,midfielders,6,FALSE,Ilsanker,FALSE,0,0,14,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,1903428,Marko,Arnautovic,Arnautovic,forwards,7,FALSE,Arnautovic,FALSE,698,467,15,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250041706,Florian,Grillitsch,Grillitsch,midfielders,10,FALSE,Grillitsch,FALSE,0,0,16,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250023832,Michael,Gregoritsch,Gregoritsch,forwards,11,FALSE,Gregoritsch,FALSE,683,529,17,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,98843,Julian,Baumgartlinger,Baumgartlinger,midfielders,14,FALSE,Baumgartlinger,FALSE,0,0,18,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250073627,Philipp,Lienhart,Lienhart,defenders,15,FALSE,Lienhart,FALSE,326,695,19,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250010552,Christopher,Trimmel,Trimmel,midfielders,16,FALSE,Trimmel,FALSE,0,0,20,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250024351,Louis,Schaub,Schaub,midfielders,17,FALSE,Schaub,FALSE,0,0,21,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250050403,Alessandro,Schöpf,Schöpf,midfielders,18,FALSE,Schöpf,FALSE,0,0,22,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,Austria,250052757,Valentino,Lazaro,Lazaro,midfielders,22,FALSE,Lazaro,FALSE,0,0,23,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Germany,1291,Thomas,Kristl,None,ACO,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Austria,250026111,Mario,Margreiter,None,ADMIN,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Germany,11745,Franco,Foda,None,CO,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Austria,250065423,Michael,Fiedler,None,DOC,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Austria,250075634,Gerhard,Zallinger,None,FTNCOA,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Austria,57064,Robert,Almer,None,GKCOA,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Austria,250075630,Jovo,Marjanovic,None,KITMAN,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Austria,250075631,Christoph,Ogris,None,MAS,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Austria,57063,Jürgen,Säumel,None,OTH,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Germany,250075632,Mike,Steverding,None,PH,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,Austria,250075633,Michael,Vettorazzi,None,PH,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250014421,Stole,Dimitrievski,Dimitrievski,goalkeepers,1,TRUE,Dimitrievski,FALSE,900,510,1,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250005231,Arijan,Ademi,Ademi,midfielders,5,FALSE,Ademi,FALSE,500,508,2,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250022910,Visar,Musliu,Musliu,defenders,6,FALSE,Musliu,FALSE,655,345,3,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250028268,Ezgjan,Alioski,Alioski,midfielders,8,FALSE,Alioski,FALSE,520,121,4,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250039878,Aleksandar,Trajkovski,Trajkovski,forwards,9,FALSE,Trajkovski,FALSE,310,383,5,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,52148,Goran,Pandev,Pandev,forwards,10,FALSE,Pandev,TRUE,291,519,6,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250004363,Stefan,Ristovski,Ristovski,defenders,13,FALSE,Ristovski,FALSE,625,724,7,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250031588,Darko,Velkoski,D. Velkoski,defenders,14,FALSE,D. Velkoski,FALSE,657,537,8,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250043103,Boban,Nikolov,Nikolov,midfielders,16,FALSE,NIKOLOV,FALSE,510,862,9,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250064634,Enis,Bardi,Bardi,midfielders,17,FALSE,Bardi,FALSE,454,551,10,NA
2024442,Austria,North Macedonia,TRUE,FALSE,FALSE,North Macedonia,250091841,Eljif,Elmas,Elmas,midfielders,21,FALSE,Elmas,FALSE,408,368,11,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250079552,Risto,Jankov,Jankov,goalkeepers,12,TRUE,Jankov,FALSE,1000,0,12,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250022908,Damjan,Siskovski,Siskovski,goalkeepers,22,TRUE,SHISHKOVSKI,FALSE,1000,0,13,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250055992,Egzon,Bejtulai,Bejtulai,defenders,2,FALSE,Bejtullai,FALSE,549,845,14,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,107972,Kire,Ristevski,Ristevski,defenders,4,FALSE,Ristevski,FALSE,1000,0,15,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,73471,Ivan,Trickovski,Trickovski,forwards,7,FALSE,Trickovski,FALSE,309,549,16,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250022169,Ferhan,Hasani,Hasani,midfielders,11,FALSE,Hasani,FALSE,1000,0,17,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250055403,Tihomir,Kostadinov,Kostadinov,midfielders,15,FALSE,KOSTADINOV,FALSE,469,650,18,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,96418,Krste,Velkoski,K. Velkoski,forwards,19,FALSE,Velkoski,FALSE,1000,0,19,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,107976,Stefan,Spirovski,Spirovski,midfielders,20,FALSE,Spirovski,FALSE,1000,0,20,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250031583,Daniel,Avramovski,Avramovski,forwards,24,FALSE,Avramovski,FALSE,1000,0,21,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250105582,Darko,Churlinov,Churlinov,midfielders,25,FALSE,Churlinov,FALSE,1000,0,22,NA
2024442,Austria,North Macedonia,FALSE,TRUE,FALSE,North Macedonia,250072833,Milan,Ristovski,M. Ristovski,midfielders,26,FALSE,Ristovski,FALSE,331,473,23,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,48629,Milan,Ilievski,None,ACO,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,52144,Bojan,Markovski,None,ADMIN,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,30379,Igor,Angelovski,None,CO,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,52141,Dancho,Masev,None,DIR,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,250073824,Aleksandar,Saveski,None,DOC,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,250112379,Borislav,Kalkovaliev,None,DOC,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,250099948,Ivan,Jovanovski,None,FTNCOA,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,44303,Zoran,Micevski,None,GKCOA,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,250112111,Djengis,Redjepi,None,OTH,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,250072839,Angele,Milevski,None,PH,None,None,None,None,None,None,None,NA
2024442,Austria,North Macedonia,FALSE,FALSE,TRUE,North Macedonia,250076920,Bojan,Canevski,None,PH,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250011668,Thibaut,Courtois,Courtois,goalkeepers,1,TRUE,COURTOIS,FALSE,90,490,1,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,103333,Toby,Alderweireld,Alderweireld,defenders,2,FALSE,Alderweireld,FALSE,352,708,2,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,71982,Thomas,Vermaelen,Vermaelen,defenders,3,FALSE,Vermaelen,FALSE,343,522,3,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,103704,Jan,Vertonghen,Vertonghen,defenders,5,FALSE,Vertonghen,TRUE,354,280,4,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,103335,Axel,Witsel,Witsel,midfielders,6,FALSE,Witsel,FALSE,484,458,5,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250008901,Kevin,De Bruyne,De Bruyne,midfielders,7,FALSE,De Bruyne,FALSE,634,560,6,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250064006,Youri,Tielemans,Tielemans,midfielders,8,FALSE,Tielemans,FALSE,477,609,7,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250010802,Romelu,Lukaku,Lukaku,forwards,9,FALSE,R. Lukaku,FALSE,758,583,8,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250029318,Thomas,Meunier,Meunier,defenders,15,FALSE,Meunier,FALSE,447,855,9,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250012551,Thorgan,Hazard,T. Hazard,midfielders,16,FALSE,T. Hazard,FALSE,489,322,10,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Belgium,250113142,Jeremy,Doku,Doku,forwards,25,FALSE,Doku,FALSE,642,210,11,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250003912,Thomas,Kaminski,Kaminski,goalkeepers,12,TRUE,Kaminski,FALSE,0,0,12,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250007046,Matz,Sels,Sels,goalkeepers,13,TRUE,Sels,FALSE,0,0,13,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250005255,Dedryck,Boyata,Boyata,defenders,4,FALSE,Boyata,FALSE,0,0,14,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250040959,Yannick,Carrasco,Carrasco,midfielders,11,FALSE,CARRASCO,FALSE,0,0,15,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250019924,Dries,Mertens,Mertens,forwards,14,FALSE,Mertens,FALSE,637,700,16,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250064362,Jason,Denayer,Denayer,defenders,18,FALSE,Denayer,FALSE,0,0,17,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250042602,Leander,Dendoncker,Dendoncker,midfielders,19,FALSE,Dendoncker,FALSE,0,0,18,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,1902165,Christian,Benteke,Benteke,forwards,20,FALSE,Benteke,FALSE,0,0,19,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250022315,Nacer,Chadli,Chadli,midfielders,22,FALSE,Chadli,FALSE,555,195,20,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250038932,Michy,Batshuayi,Batshuayi,forwards,23,FALSE,Batshuayi,FALSE,0,0,21,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250023009,Leandro,Trossard,Trossard,forwards,24,FALSE,Trossard,FALSE,0,0,22,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Belgium,250023003,Dennis,Praet,Praet,midfielders,26,FALSE,Praet,FALSE,506,300,23,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Scotland,55522,Shaun,Maloney,None,ACO,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Belgium,1902488,Piet,Erauw,None,ADMIN,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Belgium,150415502,Erwin,Lemmens,None,ADMIN,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Spain,250016130,Roberto,Martinez,None,CO,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Belgium,250154901,Kristof,Sas,None,DOC,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Wales,250123547,Richard,Evans,None,FTNCOA,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Spain,250075949,Inaki,Vergara,None,GKCOA,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Belgium,1902489,Guido,Van Onsem,None,KITMAN,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,France,24057,Thierry,Henry,None,OTH,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Belgium,250082078,Geert,Neirynck,None,PH,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,England,250075930,Luke,Benstead,None,STCOA,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250078922,Gianluigi,Donnarumma,G. Donnarumma,goalkeepers,21,TRUE,DONNARUMMA,FALSE,854,489,1,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250064229,Giovanni,Di Lorenzo,Di Lorenzo,defenders,2,FALSE,Di Lorenzo,FALSE,605,818,2,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,59142,Giorgio,Chiellini,Chiellini,defenders,3,FALSE,Chiellini,TRUE,697,360,3,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250020885,Leonardo,Spinazzola,Spinazzola,defenders,4,FALSE,SPINAZZOLA,FALSE,497,151,4,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250006200,Marco,Verratti,Verratti,midfielders,6,FALSE,VERRATTI,FALSE,467,361,5,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250067749,,Jorginho,Jorginho,midfielders,8,FALSE,Jorginho,FALSE,552,497,6,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250026037,Lorenzo,Insigne,Insigne,forwards,10,FALSE,Insigne,FALSE,363,192,7,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250090398,Federico,Chiesa,Chiesa,midfielders,14,FALSE,Chiesa,FALSE,349,732,8,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250005254,Ciro,Immobile,Immobile,forwards,17,FALSE,Immobile,FALSE,294,468,9,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250066739,Nicolò,Barella,Barella,midfielders,18,FALSE,Barella,FALSE,434,698,10,NA
2024486,Belgium,Italy,TRUE,FALSE,FALSE,Italy,250017925,Leonardo,Bonucci,Bonucci,defenders,19,FALSE,Bonucci,FALSE,695,598,11,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,106737,Salvatore,Sirigu,Sirigu,goalkeepers,1,TRUE,Sirigu,FALSE,1000,0,12,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250066753,Alex,Meret,Meret,goalkeepers,26,TRUE,Meret,FALSE,1000,0,13,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250066747,Manuel,Locatelli,Locatelli,midfielders,5,FALSE,LOCATELLI,FALSE,1000,0,14,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250050378,Andrea,Belotti,Belotti,forwards,9,FALSE,Belotti,FALSE,279,458,15,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250058759,Domenico,Berardi,Berardi,forwards,11,FALSE,Berardi,FALSE,349,777,16,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250121401,Matteo,Pessina,Pessina,midfielders,12,FALSE,Pessina,FALSE,1000,0,17,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250100056,,Emerson,Emerson,defenders,13,FALSE,Emerson,FALSE,566,208,18,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250052957,Francesco,Acerbi,Acerbi,defenders,15,FALSE,Acerbi,FALSE,1000,0,19,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250041741,Bryan,Cristante,Cristante,midfielders,16,FALSE,CRISTANTE,FALSE,448,332,20,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250061597,Federico,Bernardeschi,Bernardeschi,midfielders,20,FALSE,Bernardeschi,FALSE,1000,0,21,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250091199,Alessandro,Bastoni,Bastoni,defenders,23,FALSE,Bastoni,FALSE,1000,0,22,NA
2024486,Belgium,Italy,FALSE,TRUE,FALSE,Italy,250112488,Rafael,Tolói,Tolói,defenders,25,FALSE,Tolói,FALSE,640,630,23,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,422,Alberico,Evani,None,ACO,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,150040534,Emiliano,Cozzi,None,ADMIN,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,105,Roberto,Mancini,None,CO,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,36652,Gabriele,Oriali,None,DIR,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,2218035,Andrea,Ferretti,None,DOC,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,250075971,Andrea,Scanavino,None,FTNCOA,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,250126605,Massimo,Battara,None,GKCOA,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,None,107,None,None,None,OTH,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,250058775,Carmine,Costabile,None,OTH,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,250057698,Emanuele,Randelli,None,PH,None,None,None,None,None,None,None,NA
2024486,Belgium,Italy,FALSE,FALSE,TRUE,Italy,250064398,Fabio,Sannino,None,PH,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250011668,Thibaut,Courtois,Courtois,goalkeepers,1,TRUE,COURTOIS,FALSE,96,488,1,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,103333,Toby,Alderweireld,Alderweireld,defenders,2,FALSE,Alderweireld,FALSE,355,709,2,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,71982,Thomas,Vermaelen,Vermaelen,defenders,3,FALSE,Vermaelen,FALSE,344,520,3,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,103704,Jan,Vertonghen,Vertonghen,defenders,5,FALSE,Vertonghen,FALSE,359,279,4,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,103335,Axel,Witsel,Witsel,midfielders,6,FALSE,Witsel,FALSE,488,451,5,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250008901,Kevin,De Bruyne,De Bruyne,midfielders,7,FALSE,De Bruyne,FALSE,624,520,6,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250064006,Youri,Tielemans,Tielemans,midfielders,8,FALSE,Tielemans,FALSE,484,566,7,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250010802,Romelu,Lukaku,Lukaku,forwards,9,FALSE,R. Lukaku,FALSE,748,584,8,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,1902160,Eden,Hazard,E. Hazard,midfielders,10,FALSE,E. Hazard,TRUE,631,293,9,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250029318,Thomas,Meunier,Meunier,defenders,15,FALSE,Meunier,FALSE,498,868,10,NA
2024479,Belgium,Portugal,TRUE,FALSE,FALSE,Belgium,250012551,Thorgan,Hazard,T. Hazard,midfielders,16,FALSE,T. Hazard,FALSE,500,140,11,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,98078,Simon,Mignolet,Mignolet,goalkeepers,12,TRUE,Mignolet,FALSE,0,0,12,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250007046,Matz,Sels,Sels,goalkeepers,13,TRUE,Sels,FALSE,0,0,13,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250005255,Dedryck,Boyata,Boyata,defenders,4,FALSE,Boyata,FALSE,0,0,14,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250040959,Yannick,Carrasco,Carrasco,midfielders,11,FALSE,CARRASCO,FALSE,704,337,15,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250019924,Dries,Mertens,Mertens,forwards,14,FALSE,Mertens,FALSE,623,636,16,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250064362,Jason,Denayer,Denayer,defenders,18,FALSE,Denayer,FALSE,0,0,17,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250042602,Leander,Dendoncker,Dendoncker,midfielders,19,FALSE,Dendoncker,FALSE,0,0,18,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,1902165,Christian,Benteke,Benteke,forwards,20,FALSE,Benteke,FALSE,0,0,19,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250038932,Michy,Batshuayi,Batshuayi,forwards,23,FALSE,Batshuayi,FALSE,0,0,20,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250023009,Leandro,Trossard,Trossard,forwards,24,FALSE,Trossard,FALSE,0,0,21,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250113142,Jeremy,Doku,Doku,forwards,25,FALSE,Doku,FALSE,0,0,22,NA
2024479,Belgium,Portugal,FALSE,TRUE,FALSE,Belgium,250023003,Dennis,Praet,Praet,midfielders,26,FALSE,Praet,FALSE,0,0,23,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Scotland,55522,Shaun,Maloney,None,ACO,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Belgium,1902488,Piet,Erauw,None,ADMIN,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Belgium,150415502,Erwin,Lemmens,None,ADMIN,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Spain,250016130,Roberto,Martinez,None,CO,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Belgium,250154901,Kristof,Sas,None,DOC,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Wales,250123547,Richard,Evans,None,FTNCOA,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Spain,250075949,Inaki,Vergara,None,GKCOA,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Belgium,1902489,Guido,Van Onsem,None,KITMAN,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,France,24057,Thierry,Henry,None,OTH,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,Belgium,250082078,Geert,Neirynck,None,PH,None,None,None,None,None,None,None,NA
2024479,Belgium,Portugal,FALSE,FALSE,TRUE,England,250075930,Luke,Benstead,None,STCOA,None,None,None,None,None,None,None,NA
